date,country,value,source,indicator
2022-03-30,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-31,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-01,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-02,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-03,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-04,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-05,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-06,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-07,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-08,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-09,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-10,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-11,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-12,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-13,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-14,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-15,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-16,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-17,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-18,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-19,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-20,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-21,Morocco,12.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-22,Morocco,12.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-23,Morocco,12.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-24,Morocco,12.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-25,Morocco,12.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-26,Morocco,12.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-27,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-28,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-29,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-30,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-01,Morocco,13.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-02,Morocco,13.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-03,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-04,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-05,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-06,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-07,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-08,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-09,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-10,Morocco,12.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-11,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-12,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-13,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-14,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-15,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-16,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-17,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-18,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-19,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-20,Morocco,12.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-21,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-22,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-23,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-24,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-25,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-26,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-27,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-28,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-29,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-30,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-31,Morocco,12.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-01,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-02,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-03,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-04,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-05,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-06,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-07,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-08,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-09,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-10,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-11,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-12,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-13,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-14,Morocco,11.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-15,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-16,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-17,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-18,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-19,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-20,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-21,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-22,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-23,Morocco,11.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-24,Morocco,11.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-25,Morocco,11.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-26,Morocco,11.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-27,Morocco,11.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-28,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-29,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-30,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-01,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-02,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-03,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-04,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-05,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-06,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-07,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-08,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-09,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-10,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-11,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-12,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-13,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-14,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-15,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-16,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-17,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-18,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-19,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-20,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-21,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-22,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-23,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-24,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-25,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-26,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-27,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-28,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-29,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-30,Morocco,13.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-31,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-01,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-02,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-03,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-04,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-05,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-06,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-07,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-08,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-09,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-10,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-11,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-12,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-13,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-14,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-15,Morocco,13.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-16,Morocco,12.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-01,Mozambique,25.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-02,Mozambique,24.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-03,Mozambique,24.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-04,Mozambique,26.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-05,Mozambique,26.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-06,Mozambique,27.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-07,Mozambique,28.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-08,Mozambique,27.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-09,Mozambique,26.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-10,Mozambique,25.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-11,Mozambique,23.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-12,Mozambique,21.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-13,Mozambique,20.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-14,Mozambique,20.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-15,Mozambique,20.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-16,Mozambique,20.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-17,Mozambique,21.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-18,Mozambique,20.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-19,Mozambique,20.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-20,Mozambique,19.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-21,Mozambique,20.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-22,Mozambique,19.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-23,Mozambique,19.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-24,Mozambique,19.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-25,Mozambique,19.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-26,Mozambique,20.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-27,Mozambique,20.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-28,Mozambique,20.7,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-29,Mozambique,20.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-30,Mozambique,20.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-31,Mozambique,21.2,WFP HungerMapLive,% of People with Insufficient food Consumption
