date,value,value_high,value_low,iso_code,indicator
2022-10-11,297589,369773,257226,MDA,people_with_insufficient_food_consumption
2022-10-12,293681,359399,249302,MDA,people_with_insufficient_food_consumption
2022-10-13,293681,359399,249302,MDA,people_with_insufficient_food_consumption
2022-10-14,293681,359399,249302,MDA,people_with_insufficient_food_consumption
2022-10-15,294704,361175,249942,MDA,people_with_insufficient_food_consumption
2022-10-16,294225,357461,249942,MDA,people_with_insufficient_food_consumption
2022-10-17,291601,356254,246585,MDA,people_with_insufficient_food_consumption
2022-10-18,290765,356254,246585,MDA,people_with_insufficient_food_consumption
2022-10-19,290744,355929,245543,MDA,people_with_insufficient_food_consumption
2022-10-20,290744,355929,245543,MDA,people_with_insufficient_food_consumption
2022-10-21,288531,352952,244283,MDA,people_with_insufficient_food_consumption
2022-10-22,288531,352952,243898,MDA,people_with_insufficient_food_consumption
2022-10-23,288531,352952,243898,MDA,people_with_insufficient_food_consumption
2022-10-24,288884,352952,243898,MDA,people_with_insufficient_food_consumption
2022-10-25,288884,352952,243898,MDA,people_with_insufficient_food_consumption
2022-10-26,288884,348439,243919,MDA,people_with_insufficient_food_consumption
2022-10-27,288884,348439,243919,MDA,people_with_insufficient_food_consumption
2022-10-28,289995,349379,244227,MDA,people_with_insufficient_food_consumption
2022-10-29,289995,349379,244227,MDA,people_with_insufficient_food_consumption
2022-10-30,290059,349689,244227,MDA,people_with_insufficient_food_consumption
2022-10-31,290057,349689,244227,MDA,people_with_insufficient_food_consumption
2022-11-01,298326,343444,246204,MDA,people_with_insufficient_food_consumption
2022-11-02,298326,343444,246280,MDA,people_with_insufficient_food_consumption
2022-11-03,298326,343444,246280,MDA,people_with_insufficient_food_consumption
2022-11-04,298287,343444,246280,MDA,people_with_insufficient_food_consumption
2022-11-05,298287,343444,246280,MDA,people_with_insufficient_food_consumption
2022-11-06,298104,343444,246280,MDA,people_with_insufficient_food_consumption
2022-11-07,298465,343444,247114,MDA,people_with_insufficient_food_consumption
2022-11-08,298451,342792,247114,MDA,people_with_insufficient_food_consumption
2022-11-09,298451,342792,247114,MDA,people_with_insufficient_food_consumption
2022-11-10,299688,350076,251697,MDA,people_with_insufficient_food_consumption
2022-11-11,298519,342622,247086,MDA,people_with_insufficient_food_consumption
2022-11-12,298438,342622,247086,MDA,people_with_insufficient_food_consumption
2022-11-13,298438,342622,247086,MDA,people_with_insufficient_food_consumption
2022-11-14,298438,342622,247086,MDA,people_with_insufficient_food_consumption
2022-11-15,298438,342622,247086,MDA,people_with_insufficient_food_consumption
2022-11-16,299787,350517,252375,MDA,people_with_insufficient_food_consumption
2022-11-17,299787,350517,252375,MDA,people_with_insufficient_food_consumption
2022-11-18,299940,350517,252375,MDA,people_with_insufficient_food_consumption
2022-11-19,299940,350517,252375,MDA,people_with_insufficient_food_consumption
2022-11-20,299940,350517,252375,MDA,people_with_insufficient_food_consumption
2022-11-21,299438,349828,252283,MDA,people_with_insufficient_food_consumption
2022-11-22,300149,355739,255689,MDA,people_with_insufficient_food_consumption
2022-11-23,300901,356925,255915,MDA,people_with_insufficient_food_consumption
2022-11-24,300901,356925,255915,MDA,people_with_insufficient_food_consumption
2022-08-24,8216218,8216218,8216218,MDG,people_with_insufficient_food_consumption
2022-08-25,8259809,8259809,8259809,MDG,people_with_insufficient_food_consumption
2022-08-26,8315239,8315239,8315239,MDG,people_with_insufficient_food_consumption
2022-08-27,8348677,8348677,8348677,MDG,people_with_insufficient_food_consumption
2022-08-28,8366169,8366169,8366169,MDG,people_with_insufficient_food_consumption
2022-08-29,8383342,8383342,8383342,MDG,people_with_insufficient_food_consumption
2022-08-30,8421201,8421201,8421201,MDG,people_with_insufficient_food_consumption
2022-08-31,8415406,8415406,8415406,MDG,people_with_insufficient_food_consumption
2022-09-01,8423100,8423100,8423100,MDG,people_with_insufficient_food_consumption
2022-09-02,8436836,8436836,8436836,MDG,people_with_insufficient_food_consumption
2022-09-03,8541987,8541987,8541987,MDG,people_with_insufficient_food_consumption
2022-09-04,8547617,8547617,8547617,MDG,people_with_insufficient_food_consumption
2022-09-05,8573739,8573739,8573739,MDG,people_with_insufficient_food_consumption
2022-09-06,8605752,8605752,8605752,MDG,people_with_insufficient_food_consumption
2022-09-07,8580526,8580526,8580526,MDG,people_with_insufficient_food_consumption
2022-09-08,8588422,8588422,8588422,MDG,people_with_insufficient_food_consumption
2022-09-09,8613687,8613687,8613687,MDG,people_with_insufficient_food_consumption
2022-09-10,8632607,8632607,8632607,MDG,people_with_insufficient_food_consumption
2022-09-11,8671616,8671616,8671616,MDG,people_with_insufficient_food_consumption
2022-09-12,8740818,8740818,8740818,MDG,people_with_insufficient_food_consumption
2022-09-13,8780897,8780897,8780897,MDG,people_with_insufficient_food_consumption
2022-09-14,8836309,8836309,8836309,MDG,people_with_insufficient_food_consumption
2022-09-15,8855523,8855523,8855523,MDG,people_with_insufficient_food_consumption
2022-09-16,8863774,8863774,8863774,MDG,people_with_insufficient_food_consumption
2022-09-17,8865179,8865179,8865179,MDG,people_with_insufficient_food_consumption
2022-09-18,8872859,8872859,8872859,MDG,people_with_insufficient_food_consumption
2022-09-19,8888883,8888883,8888883,MDG,people_with_insufficient_food_consumption
2022-09-20,8885923,8885923,8885923,MDG,people_with_insufficient_food_consumption
2022-09-21,8897341,8897341,8897341,MDG,people_with_insufficient_food_consumption
2022-09-22,8854277,8854277,8854277,MDG,people_with_insufficient_food_consumption
2022-09-23,8917403,8917403,8917403,MDG,people_with_insufficient_food_consumption
2022-09-24,9022142,9022142,9022142,MDG,people_with_insufficient_food_consumption
2022-09-25,9018051,9018051,9018051,MDG,people_with_insufficient_food_consumption
2022-09-26,9023956,9023956,9023956,MDG,people_with_insufficient_food_consumption
2022-09-27,9039355,9039355,9039355,MDG,people_with_insufficient_food_consumption
2022-09-28,9070343,9070343,9070343,MDG,people_with_insufficient_food_consumption
2022-09-29,9080897,9080897,9080897,MDG,people_with_insufficient_food_consumption
2022-09-30,9088023,9088023,9088023,MDG,people_with_insufficient_food_consumption
2022-10-01,9061952,9061952,9061952,MDG,people_with_insufficient_food_consumption
2022-10-02,9054253,9054253,9054253,MDG,people_with_insufficient_food_consumption
2022-10-03,9085499,9085499,9085499,MDG,people_with_insufficient_food_consumption
2022-10-04,9090649,9090649,9090649,MDG,people_with_insufficient_food_consumption
2022-10-05,9117106,9117106,9117106,MDG,people_with_insufficient_food_consumption
2022-10-06,9157111,9157111,9157111,MDG,people_with_insufficient_food_consumption
2022-10-07,9180579,9180579,9180579,MDG,people_with_insufficient_food_consumption
2022-10-08,9179612,9179612,9179612,MDG,people_with_insufficient_food_consumption
2022-10-09,9207696,9207696,9207696,MDG,people_with_insufficient_food_consumption
2022-10-10,9220451,9220451,9220451,MDG,people_with_insufficient_food_consumption
2022-10-11,9215634,9215634,9215634,MDG,people_with_insufficient_food_consumption
2022-10-12,9236028,9236028,9236028,MDG,people_with_insufficient_food_consumption
2022-10-13,9281596,9281596,9281596,MDG,people_with_insufficient_food_consumption
2022-10-14,9314574,9314574,9314574,MDG,people_with_insufficient_food_consumption
2022-10-15,9268866,9268866,9268866,MDG,people_with_insufficient_food_consumption
2022-10-16,9313421,9313421,9313421,MDG,people_with_insufficient_food_consumption
2022-10-17,9334176,9334176,9334176,MDG,people_with_insufficient_food_consumption
2022-10-18,9317373,9317373,9317373,MDG,people_with_insufficient_food_consumption
2022-10-19,9312011,9312011,9312011,MDG,people_with_insufficient_food_consumption
2022-10-20,9334974,9334974,9334974,MDG,people_with_insufficient_food_consumption
2022-10-21,9375001,9375001,9375001,MDG,people_with_insufficient_food_consumption
2022-10-22,9391378,9391378,9391378,MDG,people_with_insufficient_food_consumption
2022-10-23,9462792,9462792,9462792,MDG,people_with_insufficient_food_consumption
2022-10-24,9450899,9450899,9450899,MDG,people_with_insufficient_food_consumption
2022-10-25,9528303,9528303,9528303,MDG,people_with_insufficient_food_consumption
2022-10-26,9555606,9555606,9555606,MDG,people_with_insufficient_food_consumption
2022-10-27,9539278,9539278,9539278,MDG,people_with_insufficient_food_consumption
2022-10-28,9564745,9564745,9564745,MDG,people_with_insufficient_food_consumption
2022-10-29,9582033,9582033,9582033,MDG,people_with_insufficient_food_consumption
2022-10-30,9609280,9609280,9609280,MDG,people_with_insufficient_food_consumption
2022-10-31,9591849,9591849,9591849,MDG,people_with_insufficient_food_consumption
2022-11-01,9682991,9682991,9682991,MDG,people_with_insufficient_food_consumption
2022-11-02,9763645,9763645,9763645,MDG,people_with_insufficient_food_consumption
2022-11-03,9716654,9716654,9716654,MDG,people_with_insufficient_food_consumption
2022-11-04,9701142,9701142,9701142,MDG,people_with_insufficient_food_consumption
2022-11-05,9697199,9697199,9697199,MDG,people_with_insufficient_food_consumption
2022-11-06,9721377,9721377,9721377,MDG,people_with_insufficient_food_consumption
2022-11-07,9772900,9772900,9772900,MDG,people_with_insufficient_food_consumption
2022-11-08,9810643,9810643,9810643,MDG,people_with_insufficient_food_consumption
2022-11-09,9787137,9787137,9787137,MDG,people_with_insufficient_food_consumption
2022-11-10,9840502,9840502,9840502,MDG,people_with_insufficient_food_consumption
2022-11-11,9759153,9759153,9759153,MDG,people_with_insufficient_food_consumption
2022-11-12,9735579,9735579,9735579,MDG,people_with_insufficient_food_consumption
2022-11-13,9712605,9712605,9712605,MDG,people_with_insufficient_food_consumption
2022-11-14,9694015,9694015,9694015,MDG,people_with_insufficient_food_consumption
2022-11-15,9723354,9723354,9723354,MDG,people_with_insufficient_food_consumption
2022-11-16,9724482,9724482,9724482,MDG,people_with_insufficient_food_consumption
2022-11-17,9738039,9738039,9738039,MDG,people_with_insufficient_food_consumption
2022-11-18,9764678,9764678,9764678,MDG,people_with_insufficient_food_consumption
2022-11-19,9767295,9767295,9767295,MDG,people_with_insufficient_food_consumption
2022-11-20,9768544,9768544,9768544,MDG,people_with_insufficient_food_consumption
2022-11-21,9779944,9779944,9779944,MDG,people_with_insufficient_food_consumption
2022-11-22,9725252,9725252,9725252,MDG,people_with_insufficient_food_consumption
2022-11-23,9646203,9646203,9646203,MDG,people_with_insufficient_food_consumption
2022-11-24,9635640,9635640,9635640,MDG,people_with_insufficient_food_consumption
2022-08-24,12205082,12205082,12205082,MLI,people_with_insufficient_food_consumption
2022-08-25,12033778,12033778,12033778,MLI,people_with_insufficient_food_consumption
2022-08-26,11908559,11908559,11908559,MLI,people_with_insufficient_food_consumption
2022-08-27,12127845,12127845,12127845,MLI,people_with_insufficient_food_consumption
2022-08-28,12094329,12094329,12094329,MLI,people_with_insufficient_food_consumption
2022-08-29,12298309,12298309,12298309,MLI,people_with_insufficient_food_consumption
2022-08-30,12195267,12195267,12195267,MLI,people_with_insufficient_food_consumption
2022-08-31,12428292,12428292,12428292,MLI,people_with_insufficient_food_consumption
2022-09-01,12466392,12466392,12466392,MLI,people_with_insufficient_food_consumption
2022-09-02,12311211,12311211,12311211,MLI,people_with_insufficient_food_consumption
2022-09-03,12355831,12355831,12355831,MLI,people_with_insufficient_food_consumption
2022-09-04,12408679,12408679,12408679,MLI,people_with_insufficient_food_consumption
2022-09-05,12484753,12484753,12484753,MLI,people_with_insufficient_food_consumption
2022-09-06,12464644,12464644,12464644,MLI,people_with_insufficient_food_consumption
2022-09-07,12569840,12569840,12569840,MLI,people_with_insufficient_food_consumption
2022-09-08,12636266,12636266,12636266,MLI,people_with_insufficient_food_consumption
2022-09-09,12700311,12700311,12700311,MLI,people_with_insufficient_food_consumption
2022-09-10,12743432,12743432,12743432,MLI,people_with_insufficient_food_consumption
2022-09-11,12840988,12840988,12840988,MLI,people_with_insufficient_food_consumption
2022-09-12,12687087,12687087,12687087,MLI,people_with_insufficient_food_consumption
2022-09-13,12587236,12587236,12587236,MLI,people_with_insufficient_food_consumption
2022-09-14,12484461,12484461,12484461,MLI,people_with_insufficient_food_consumption
2022-09-15,12449623,12449623,12449623,MLI,people_with_insufficient_food_consumption
2022-09-16,12369833,12369833,12369833,MLI,people_with_insufficient_food_consumption
2022-09-17,12429849,12429849,12429849,MLI,people_with_insufficient_food_consumption
2022-09-18,12379570,12379570,12379570,MLI,people_with_insufficient_food_consumption
2022-09-19,12443338,12443338,12443338,MLI,people_with_insufficient_food_consumption
2022-09-20,12480922,12480922,12480922,MLI,people_with_insufficient_food_consumption
2022-09-21,12598825,12598825,12598825,MLI,people_with_insufficient_food_consumption
2022-09-22,12822916,12822916,12822916,MLI,people_with_insufficient_food_consumption
2022-09-23,12771897,12771897,12771897,MLI,people_with_insufficient_food_consumption
2022-09-24,12880688,12880688,12880688,MLI,people_with_insufficient_food_consumption
2022-09-25,13024783,13024783,13024783,MLI,people_with_insufficient_food_consumption
2022-09-26,12917714,12917714,12917714,MLI,people_with_insufficient_food_consumption
2022-09-27,13007752,13007752,13007752,MLI,people_with_insufficient_food_consumption
2022-09-28,12938029,12938029,12938029,MLI,people_with_insufficient_food_consumption
2022-09-29,12973425,12973425,12973425,MLI,people_with_insufficient_food_consumption
2022-09-30,12998145,12998145,12998145,MLI,people_with_insufficient_food_consumption
2022-10-01,13160020,13160020,13160020,MLI,people_with_insufficient_food_consumption
2022-10-02,13204569,13204569,13204569,MLI,people_with_insufficient_food_consumption
2022-10-03,13165108,13165108,13165108,MLI,people_with_insufficient_food_consumption
2022-10-04,13258262,13258262,13258262,MLI,people_with_insufficient_food_consumption
2022-10-05,13351854,13351854,13351854,MLI,people_with_insufficient_food_consumption
2022-10-06,13403097,13403097,13403097,MLI,people_with_insufficient_food_consumption
2022-10-07,13342158,13342158,13342158,MLI,people_with_insufficient_food_consumption
2022-10-08,13347078,13347078,13347078,MLI,people_with_insufficient_food_consumption
