year,donor_code,recipient_code,value,indicator,recipient
2001,20001,9998,1482.07,imputed_multilateral,"Developing countries, unspecified"
2001,20001,10004,1423.16,imputed_multilateral,America
2001,20001,10010,1443.22,imputed_multilateral,Europe
2001,20001,10001,6824.16,imputed_multilateral,Africa
2001,20001,10011,708.78,imputed_multilateral,Middle East
2001,20001,10012,112.44,imputed_multilateral,Oceania
2001,20001,10007,5453.36,imputed_multilateral,Asia
2019,20001,9998,2859.332623,imputed_multilateral,"Developing countries, unspecified"
2019,20001,10004,2505.114596,imputed_multilateral,America
2019,20001,10010,3931.336995,imputed_multilateral,Europe
2015,20001,10010,3935.42,imputed_multilateral,Europe
2015,20001,10001,15866.72,imputed_multilateral,Africa
2015,20001,10011,1504.95,imputed_multilateral,Middle East
2015,20001,10012,289.89,imputed_multilateral,Oceania
2015,20001,10007,9597.45,imputed_multilateral,Asia
2016,20001,9998,3261.87,imputed_multilateral,"Developing countries, unspecified"
2016,20001,10004,2290.23,imputed_multilateral,America
2016,20001,10010,4716.39,imputed_multilateral,Europe
2016,20001,10001,18391.13,imputed_multilateral,Africa
2016,20001,10011,1686.17,imputed_multilateral,Middle East
2016,20001,10012,446.74,imputed_multilateral,Oceania
2016,20001,10007,10553.04,imputed_multilateral,Asia
2013,20001,9998,3208.89,imputed_multilateral,"Developing countries, unspecified"
2013,20001,10004,2227.28,imputed_multilateral,America
2013,20001,10010,4604.92,imputed_multilateral,Europe
2013,20001,10001,17651.62,imputed_multilateral,Africa
2013,20001,10011,1621.31,imputed_multilateral,Middle East
2013,20001,10012,317.62,imputed_multilateral,Oceania
2013,20001,10007,10796.02,imputed_multilateral,Asia
2014,20001,9998,3561.97,imputed_multilateral,"Developing countries, unspecified"
2014,20001,10004,2112.98,imputed_multilateral,America
2014,20001,10010,4811.88,imputed_multilateral,Europe
2014,20001,10001,18940.04,imputed_multilateral,Africa
2014,20001,10011,1710.53,imputed_multilateral,Middle East
2014,20001,10012,278.66,imputed_multilateral,Oceania
2014,20001,10007,11743.29,imputed_multilateral,Asia
2024,20001,10004,2140.059295,imputed_multilateral,America
2024,20001,10010,13054.30303,imputed_multilateral,Europe
2024,20001,10001,19572.69676,imputed_multilateral,Africa
2024,20001,10011,1882.900129,imputed_multilateral,Middle East
2024,20001,10012,322.81402,imputed_multilateral,Oceania
2024,20001,10007,8769.473764,imputed_multilateral,Asia
2015,20001,9998,3092.12,imputed_multilateral,"Developing countries, unspecified"
2015,20001,10004,1993.74,imputed_multilateral,America
2019,20001,10001,19539.192942,imputed_multilateral,Africa
2010,302,10011,58.31,imputed_multilateral,Middle East
2010,302,10012,15.95,imputed_multilateral,Oceania
2010,302,10007,886.51,imputed_multilateral,Asia
2011,302,9998,336.34,imputed_multilateral,"Developing countries, unspecified"
2011,302,10004,233.89,imputed_multilateral,America
2011,302,10010,97.71,imputed_multilateral,Europe
2011,302,10001,1614.98,imputed_multilateral,Africa
2011,302,10011,33.25,imputed_multilateral,Middle East
2011,302,10012,27.19,imputed_multilateral,Oceania
2011,302,10007,1254.83,imputed_multilateral,Asia
2009,302,9998,413.7,imputed_multilateral,"Developing countries, unspecified"
2009,302,10004,205.65,imputed_multilateral,America
2009,302,10010,86.33,imputed_multilateral,Europe
2009,302,10001,1633.65,imputed_multilateral,Africa
2009,302,10011,32.43,imputed_multilateral,Middle East
2009,302,10012,33.13,imputed_multilateral,Oceania
2009,302,10007,1124.62,imputed_multilateral,Asia
2007,302,9998,163.71,imputed_multilateral,"Developing countries, unspecified"
2007,302,10004,146.62,imputed_multilateral,America
2007,302,10010,75.28,imputed_multilateral,Europe
2007,302,10001,1403.52,imputed_multilateral,Africa
2007,302,10011,54.96,imputed_multilateral,Middle East
2016,12,10010,684.45,imputed_multilateral,Europe
2016,12,10001,3129.84,imputed_multilateral,Africa
2016,12,10011,262.02,imputed_multilateral,Middle East
2016,12,10012,56.31,imputed_multilateral,Oceania
2016,12,10007,1576.89,imputed_multilateral,Asia
2015,12,9998,402.06,imputed_multilateral,"Developing countries, unspecified"
2015,12,10004,292.7,imputed_multilateral,America
2015,12,10010,661.47,imputed_multilateral,Europe
2015,12,10001,3112.52,imputed_multilateral,Africa
2015,12,10011,255.77,imputed_multilateral,Middle East
2015,12,10012,42.42,imputed_multilateral,Oceania
2015,12,10007,1703.04,imputed_multilateral,Asia
2017,12,9998,379.77,imputed_multilateral,"Developing countries, unspecified"
2011,12,9998,352.56,imputed_multilateral,"Developing countries, unspecified"
2011,12,10004,309.68,imputed_multilateral,America
2011,12,10010,665.72,imputed_multilateral,Europe
2011,12,10001,2373.81,imputed_multilateral,Africa
2011,12,10011,166.23,imputed_multilateral,Middle East
2011,12,10012,32.37,imputed_multilateral,Oceania
2011,12,10007,1442.79,imputed_multilateral,Asia
2013,12,9998,448.68,imputed_multilateral,"Developing countries, unspecified"
2013,12,10004,324.92,imputed_multilateral,America
2013,12,10010,683.75,imputed_multilateral,Europe
2013,12,10001,3142.82,imputed_multilateral,Africa
2013,12,10011,250.02,imputed_multilateral,Middle East
2013,12,10012,47.29,imputed_multilateral,Oceania
2013,12,10007,1805.55,imputed_multilateral,Asia
2000,12,9998,166.98,imputed_multilateral,"Developing countries, unspecified"
2000,12,10004,134.04,imputed_multilateral,America
2000,12,10010,274.27,imputed_multilateral,Europe
2014,302,10011,76.89,imputed_multilateral,Middle East
2014,302,10012,42.44,imputed_multilateral,Oceania
2014,302,10007,1806.65,imputed_multilateral,Asia
2005,20001,10001,11390.23,imputed_multilateral,Africa
2005,20001,10011,1075.89,imputed_multilateral,Middle East
2005,20001,10012,331.87,imputed_multilateral,Oceania
2005,20001,10007,7276.25,imputed_multilateral,Asia
2009,20001,9998,3865.09,imputed_multilateral,"Developing countries, unspecified"
2009,20001,10004,2561.32,imputed_multilateral,America
2009,20001,10010,2973.42,imputed_multilateral,Europe
2009,20001,10001,16287.91,imputed_multilateral,Africa
2009,20001,10011,1391.02,imputed_multilateral,Middle East
2009,20001,10012,225.66,imputed_multilateral,Oceania
2009,20001,10007,9688.9,imputed_multilateral,Asia
2012,20001,9998,3064.11,imputed_multilateral,"Developing countries, unspecified"
2012,20001,10004,2111.97,imputed_multilateral,America
2012,20001,10010,4278.28,imputed_multilateral,Europe
2012,20001,10001,17228.48,imputed_multilateral,Africa
2012,20001,10011,1125.7,imputed_multilateral,Middle East
2012,20001,10012,289.61,imputed_multilateral,Oceania
2012,20001,10007,8997.6,imputed_multilateral,Asia
2011,20001,9998,3290.5,imputed_multilateral,"Developing countries, unspecified"
2011,20001,10004,2412.71,imputed_multilateral,America
2011,20001,10010,4963.84,imputed_multilateral,Europe
2011,20001,10001,17072.54,imputed_multilateral,Africa
2011,20001,10011,1091.28,imputed_multilateral,Middle East
2011,20001,10012,287.75,imputed_multilateral,Oceania
2011,20001,10007,11214.55,imputed_multilateral,Asia
2010,20001,9998,3559.37,imputed_multilateral,"Developing countries, unspecified"
2010,20001,10004,2834.69,imputed_multilateral,America
2010,20001,10010,2764.68,imputed_multilateral,Europe
2010,20001,10001,17617.76,imputed_multilateral,Africa
2010,20001,10011,1585.2,imputed_multilateral,Middle East
2010,20001,10012,267.47,imputed_multilateral,Oceania
2010,20001,10007,9726.14,imputed_multilateral,Asia
2022,20001,9998,5233.699209,imputed_multilateral,"Developing countries, unspecified"
2022,20001,10004,2868.032164,imputed_multilateral,America
2022,20001,10010,9280.308325,imputed_multilateral,Europe
2022,20001,10001,19436.053623,imputed_multilateral,Africa
2022,20001,10011,1704.68999,imputed_multilateral,Middle East
2022,20001,10012,464.167529,imputed_multilateral,Oceania
2022,20001,10007,8541.163464,imputed_multilateral,Asia
2021,20001,9998,4397.855213,imputed_multilateral,"Developing countries, unspecified"
2021,20001,10004,3046.508283,imputed_multilateral,America
2021,20001,10010,4995.660094,imputed_multilateral,Europe
2021,20001,10001,26045.344733,imputed_multilateral,Africa
2021,20001,10011,2530.954078,imputed_multilateral,Middle East
2021,20001,10012,512.189988,imputed_multilateral,Oceania
2021,20001,10007,11976.907612,imputed_multilateral,Asia
2023,20001,9998,4271.869026,imputed_multilateral,"Developing countries, unspecified"
2023,20001,10004,4749.203098,imputed_multilateral,America
2023,20001,10010,12155.152929,imputed_multilateral,Europe
2023,20001,10001,23876.470812,imputed_multilateral,Africa
2023,20001,10011,2001.717021,imputed_multilateral,Middle East
2023,20001,10012,392.323328,imputed_multilateral,Oceania
2023,20001,10007,12887.453546,imputed_multilateral,Asia
2024,20001,9998,4102.337639,imputed_multilateral,"Developing countries, unspecified"
2020,20001,10010,4292.013133,imputed_multilateral,Europe
2020,20001,10001,21928.395927,imputed_multilateral,Africa
2020,20001,10011,1952.252986,imputed_multilateral,Middle East
2020,20001,10012,532.939469,imputed_multilateral,Oceania
2020,20001,10007,10779.091126,imputed_multilateral,Asia
2019,918,10011,116.846564,imputed_multilateral,Middle East
2019,918,10012,1.682117,imputed_multilateral,Oceania
2019,918,10007,168.989025,imputed_multilateral,Asia
2020,918,9998,27.532127,imputed_multilateral,"Developing countries, unspecified"
2020,918,10004,0.889714,imputed_multilateral,America
2020,918,10010,0.252921,imputed_multilateral,Europe
2020,918,10001,71.517338,imputed_multilateral,Africa
2020,918,10011,99.97438,imputed_multilateral,Middle East
2020,918,10012,0.5853,imputed_multilateral,Oceania
2020,918,10007,144.162478,imputed_multilateral,Asia
2021,918,9998,5.534745,imputed_multilateral,"Developing countries, unspecified"
2021,918,10004,0.101506,imputed_multilateral,America
2021,918,10010,0.014455,imputed_multilateral,Europe
2021,918,10001,15.704932,imputed_multilateral,Africa
2021,918,10011,0.486472,imputed_multilateral,Middle East
2021,918,10012,0.061241,imputed_multilateral,Oceania
2021,918,10007,8.483273,imputed_multilateral,Asia
2022,918,9998,3.084656,imputed_multilateral,"Developing countries, unspecified"
2022,918,10004,0.063995,imputed_multilateral,America
2022,918,10010,0.002978,imputed_multilateral,Europe
2022,918,10001,8.405195,imputed_multilateral,Africa
2022,918,10011,0.259665,imputed_multilateral,Middle East
2022,918,10012,0.033776,imputed_multilateral,Oceania
2022,918,10007,4.545512,imputed_multilateral,Asia
2023,918,9998,31.689121,imputed_multilateral,"Developing countries, unspecified"
2023,918,10004,7.96702,imputed_multilateral,America
2023,918,10010,3.05692,imputed_multilateral,Europe
2023,918,10001,21.96592,imputed_multilateral,Africa
2023,918,10011,6.291519,imputed_multilateral,Middle East
2023,918,10012,0.966298,imputed_multilateral,Oceania
2023,918,10007,20.087178,imputed_multilateral,Asia
2024,918,9998,0.786842,imputed_multilateral,"Developing countries, unspecified"
2024,918,10004,0.272953,imputed_multilateral,America
2024,918,10010,0.228669,imputed_multilateral,Europe
2024,918,10001,0.833924,imputed_multilateral,Africa
2024,918,10011,0.197204,imputed_multilateral,Middle East
2024,918,10012,0.051811,imputed_multilateral,Oceania
2024,918,10007,0.786651,imputed_multilateral,Asia
2002,918,10012,0.04,imputed_multilateral,Oceania
2004,918,10012,1.1,imputed_multilateral,Oceania
2004,918,10007,275.72,imputed_multilateral,Asia
2005,918,9998,42.45,imputed_multilateral,"Developing countries, unspecified"
2005,918,10004,38.3,imputed_multilateral,America
2005,918,10010,12.97,imputed_multilateral,Europe
2005,918,10001,323.59,imputed_multilateral,Africa
2005,918,10011,101.75,imputed_multilateral,Middle East
2005,918,10012,6.85,imputed_multilateral,Oceania
2005,918,10007,279.37,imputed_multilateral,Asia
2006,918,9998,30.92,imputed_multilateral,"Developing countries, unspecified"
2006,918,10004,35.33,imputed_multilateral,America
2006,918,10010,6.17,imputed_multilateral,Europe
2006,918,10001,275.5,imputed_multilateral,Africa
2006,918,10011,119.58,imputed_multilateral,Middle East
2006,918,10012,0.72,imputed_multilateral,Oceania
2006,918,10007,197.14,imputed_multilateral,Asia
2007,918,9998,10.1,imputed_multilateral,"Developing countries, unspecified"
2007,918,10004,16.93,imputed_multilateral,America
2007,918,10010,6.77,imputed_multilateral,Europe
2007,918,10001,96.55,imputed_multilateral,Africa
2007,918,10011,91.3,imputed_multilateral,Middle East
2007,918,10012,1.2,imputed_multilateral,Oceania
2007,918,10007,137.59,imputed_multilateral,Asia
2008,918,9998,0.89,imputed_multilateral,"Developing countries, unspecified"
2008,918,10004,10.77,imputed_multilateral,America
2008,918,10010,3.85,imputed_multilateral,Europe
2008,918,10001,83.75,imputed_multilateral,Africa
2008,918,10011,96.89,imputed_multilateral,Middle East
2008,918,10012,1.17,imputed_multilateral,Oceania
2008,918,10007,129.25,imputed_multilateral,Asia
2009,918,9998,2.08,imputed_multilateral,"Developing countries, unspecified"
2009,918,10004,21.42,imputed_multilateral,America
2009,918,10010,7.24,imputed_multilateral,Europe
2009,918,10001,184.6,imputed_multilateral,Africa
2009,918,10011,94.44,imputed_multilateral,Middle East
2009,918,10012,6.18,imputed_multilateral,Oceania
2009,918,10007,185.96,imputed_multilateral,Asia
2010,918,9998,3.85,imputed_multilateral,"Developing countries, unspecified"
2010,918,10004,4.53,imputed_multilateral,America
2010,918,10010,2.51,imputed_multilateral,Europe
2010,918,10001,44.28,imputed_multilateral,Africa
2010,918,10011,113.48,imputed_multilateral,Middle East
2010,918,10012,0.55,imputed_multilateral,Oceania
2010,918,10007,131.72,imputed_multilateral,Asia
2011,918,9998,3.37,imputed_multilateral,"Developing countries, unspecified"
2011,918,10004,4.77,imputed_multilateral,America
2011,918,10010,2.82,imputed_multilateral,Europe
2011,918,10001,85.81,imputed_multilateral,Africa
2001,918,10001,185.07,imputed_multilateral,Africa
2001,918,10011,55.97,imputed_multilateral,Middle East
2001,918,10012,0.21,imputed_multilateral,Oceania
2001,918,10007,229.92,imputed_multilateral,Asia
2002,918,9998,2.12,imputed_multilateral,"Developing countries, unspecified"
2002,918,10004,10.61,imputed_multilateral,America
2002,918,10010,8.26,imputed_multilateral,Europe
2002,918,10001,121.04,imputed_multilateral,Africa
2002,918,10011,64.33,imputed_multilateral,Middle East
2002,918,10007,156.06,imputed_multilateral,Asia
2003,918,9998,0.73,imputed_multilateral,"Developing countries, unspecified"
2003,918,10004,63.82,imputed_multilateral,America
2003,918,10010,15.38,imputed_multilateral,Europe
2003,918,10001,351.25,imputed_multilateral,Africa
2003,918,10011,87.37,imputed_multilateral,Middle East
2003,918,10012,3.92,imputed_multilateral,Oceania
2007,302,10012,16.66,imputed_multilateral,Oceania
2007,302,10007,931.92,imputed_multilateral,Asia
2012,302,9998,403.34,imputed_multilateral,"Developing countries, unspecified"
2012,302,10004,325.6,imputed_multilateral,America
2012,302,10010,112.82,imputed_multilateral,Europe
2012,302,10001,2472.81,imputed_multilateral,Africa
2012,302,10011,59.07,imputed_multilateral,Middle East
2012,302,10012,49.94,imputed_multilateral,Oceania
2012,302,10007,1398.18,imputed_multilateral,Asia
2017,302,9998,445.6,imputed_multilateral,"Developing countries, unspecified"
2014,302,9998,367.67,imputed_multilateral,"Developing countries, unspecified"
2014,302,10004,319.01,imputed_multilateral,America
2014,302,10010,110.38,imputed_multilateral,Europe
2014,302,10001,2756.09,imputed_multilateral,Africa
2002,20001,10011,895.91,imputed_multilateral,Middle East
2002,20001,10012,96.64,imputed_multilateral,Oceania
2002,20001,10007,5545.99,imputed_multilateral,Asia
2005,20001,9998,2193.87,imputed_multilateral,"Developing countries, unspecified"
2005,20001,10004,2058.63,imputed_multilateral,America
2005,20001,10010,1588.47,imputed_multilateral,Europe
2019,20001,10011,2312.355838,imputed_multilateral,Middle East
2010,302,10001,1799.73,imputed_multilateral,Africa
2006,20001,9998,2216.64,imputed_multilateral,"Developing countries, unspecified"
2006,20001,10004,2516.89,imputed_multilateral,America
2006,20001,10010,1775.27,imputed_multilateral,Europe
2006,20001,10001,14998.68,imputed_multilateral,Africa
2006,20001,10011,1402.58,imputed_multilateral,Middle East
2006,20001,10012,168.06,imputed_multilateral,Oceania
2006,20001,10007,6147.38,imputed_multilateral,Asia
2008,20001,9998,3116.81,imputed_multilateral,"Developing countries, unspecified"
