year,donor_code,recipient_code,value,recipient
2016,988,10047,-8.14,Upper-middle income
2016,1011,10024,0.27,Not classified by income
2016,1011,10045,10.44,Low income
2016,1011,10046,23.49,Lower-middle income
2016,1011,10047,16.78,Upper-middle income
2016,1011,10048,0.34,High income
2016,1012,10045,7.04,Low income
2016,1012,10046,18.3,Lower-middle income
2016,1012,10047,9.04,Upper-middle income
2016,1012,10048,3.95,High income
2016,1012,10049,1.17,Not classified by income
2016,1013,10047,83.24,Upper-middle income
2016,1016,10045,1.04,Low income
2016,1016,10046,1.38,Lower-middle income
2016,1016,10047,0.28,Upper-middle income
2016,1016,10048,0.19,High income
2016,1016,10049,0.14,Not classified by income
2016,1023,10024,12.93,Not classified by income
2016,1023,10046,0.07,Lower-middle income
2016,1023,10047,0.0,Upper-middle income
2016,1025,10024,0.55,Not classified by income
2016,1025,10047,0.34,Upper-middle income
2016,1311,10024,87.56,Not classified by income
2016,1311,10045,522.28,Low income
2016,1311,10046,726.35,Lower-middle income
2016,1311,10047,2.65,Upper-middle income
2016,1312,10024,71.24,Not classified by income
2016,1312,10045,1438.33,Low income
2016,1312,10046,1829.86,Lower-middle income
2016,1312,10047,207.24,Upper-middle income
2016,1313,10024,8.12,Not classified by income
2016,1313,10045,3.59,Low income
2016,1313,10046,8.5,Lower-middle income
2016,1313,10047,3.74,Upper-middle income
2017,1,10024,372.57,Not classified by income
2017,1,10045,217.82999999999998,Low income
2017,1,10046,342.32,Lower-middle income
2017,1,10047,297.96000000000004,Upper-middle income
2017,1,10048,1.36,High income
2017,1,10049,0.6799999999999999,Not classified by income
2017,2,10024,868.93,Not classified by income
2017,2,10045,539.94,Low income
2017,2,10046,456.99,Lower-middle income
2017,2,10047,318.14,Upper-middle income
2017,2,10048,1.4,High income
2017,2,10049,0.84,Not classified by income
2017,3,10024,1118.56,Not classified by income
2017,3,10045,563.54,Low income
2017,3,10046,531.13,Lower-middle income
2017,3,10047,215.43,Upper-middle income
2017,3,10048,6.96,High income
2017,3,10049,1.0,Not classified by income
2017,4,10024,2441.74,Not classified by income
2017,4,10045,1797.52,Low income
2017,4,10046,4090.67,Lower-middle income
2017,4,10047,2791.82,Upper-middle income
2017,4,10048,45.83,High income
2017,4,10049,98.7,Not classified by income
2017,5,10024,11155.24,Not classified by income
2017,5,10045,4116.4400000000005,Low income
2017,5,10046,4908.26,Lower-middle income
2017,5,10047,4572.5199999999995,Upper-middle income
2017,5,10048,72.52,High income
2017,5,10049,11.09,Not classified by income
2017,6,10024,2555.92,Not classified by income
2017,6,10045,895.9200000000001,Low income
2017,6,10046,1146.5900000000001,Lower-middle income
2017,6,10047,1079.6599999999999,Upper-middle income
2017,6,10048,11.39,High income
2017,6,10049,3.0900000000000003,Not classified by income
2017,7,10024,3033.61,Not classified by income
2017,7,10045,878.39,Low income
2017,7,10046,633.27,Lower-middle income
2017,7,10047,366.96000000000004,Upper-middle income
2017,7,10048,2.75,High income
2017,7,10049,1.28,Not classified by income
2017,8,10024,1834.02,Not classified by income
2017,8,10045,995.61,Low income
2017,8,10046,820.15,Lower-middle income
2017,8,10047,408.95000000000005,Upper-middle income
2017,8,10048,4.98,High income
2017,8,10049,1.1,Not classified by income
2017,9,10024,72.05,Not classified by income
2017,9,10045,112.91,Low income
2017,9,10046,117.52,Lower-middle income
2017,9,10047,71.86,Upper-middle income
2017,9,10048,0.55,High income
2017,9,10049,0.33999999999999997,Not classified by income
2017,10,10024,2510.73,Not classified by income
2017,10,10045,1262.69,Low income
2017,10,10046,1242.99,Lower-middle income
2017,10,10047,497.09000000000003,Upper-middle income
2017,10,10048,2.73,High income
2017,10,10049,1.55,Not classified by income
2017,11,10024,1137.6200000000001,Not classified by income
2017,11,10045,592.2,Low income
2017,11,10046,963.56,Lower-middle income
2017,11,10047,377.12,Upper-middle income
2017,11,10048,3.52,High income
2017,11,10049,1.55,Not classified by income
2017,12,10024,5723.98,Not classified by income
2017,12,10045,4881.36,Low income
2017,12,10046,5280.76,Lower-middle income
2017,12,10047,1570.28,Upper-middle income
2017,12,10048,17.619999999999997,High income
2017,12,10049,105.6,Not classified by income
2017,18,10024,413.77,Not classified by income
2017,18,10045,228.65,Low income
2017,18,10046,279.47,Lower-middle income
2017,18,10047,148.36,Upper-middle income
2017,18,10048,0.51,High income
2017,18,10049,0.41,Not classified by income
2017,20,10024,38.74,Not classified by income
2017,20,10045,18.73,Low income
2017,20,10046,6.79,Lower-middle income
2017,20,10047,3.29,Upper-middle income
2017,20,10048,0.02,High income
2017,20,10049,0.01,Not classified by income
2017,21,10024,226.21999999999997,Not classified by income
2017,21,10045,292.39,Low income
2017,21,10046,198.03,Lower-middle income
2017,21,10047,113.98,Upper-middle income
2017,21,10048,0.52,High income
2017,21,10049,0.2,Not classified by income
2017,22,10024,111.68,Not classified by income
2017,22,10045,127.31,Low income
2017,22,10046,142.10000000000002,Lower-middle income
2017,22,10047,36.16,Upper-middle income
2017,22,10048,0.27,High income
2017,22,10049,0.09,Not classified by income
2017,40,10024,114.5,Not classified by income
2017,40,10045,46.23,Low income
2017,40,10046,65.22,Lower-middle income
2017,40,10047,82.25,Upper-middle income
2017,40,10048,0.22,High income
2017,40,10049,0.08,Not classified by income
2017,45,10024,15.319999999999999,Not classified by income
2017,45,10045,3.2,Low income
2017,45,10046,3.3600000000000003,Lower-middle income
2017,45,10047,3.0100000000000002,Upper-middle income
2017,45,10048,0.09,High income
2017,45,10049,0.0,Not classified by income
2017,50,10024,614.03,Not classified by income
2017,50,10045,509.12,Low income
2017,50,10046,706.14,Lower-middle income
2017,50,10047,488.69,Upper-middle income
2017,50,10048,4.49,High income
2017,50,10049,43.86,Not classified by income
2017,55,10024,742.41,Not classified by income
2017,55,10045,7449.55,Low income
2017,55,10046,-253.73000000000002,Lower-middle income
2017,55,10047,146.14000000000001,Upper-middle income
2017,55,10048,1.81,High income
2017,55,10049,0.15000000000000002,Not classified by income
2017,61,10024,16.22,Not classified by income
2017,61,10045,10.22,Low income
2017,61,10046,14.5,Lower-middle income
2017,61,10047,33.19,Upper-middle income
2017,61,10048,0.05,High income
2017,61,10049,0.03,Not classified by income
2017,62,10024,8.18,Not classified by income
2017,62,10045,8.43,Low income
2017,62,10046,10.64,Lower-middle income
2017,62,10047,26.229999999999997,Upper-middle income
2017,62,10048,0.07,High income
2017,62,10049,0.01,Not classified by income
2017,68,10024,88.25999999999999,Not classified by income
2017,68,10045,52.47,Low income
2017,68,10046,69.82,Lower-middle income
2017,68,10047,92.41999999999999,Upper-middle income
2017,68,10048,0.44,High income
2017,68,10049,0.15,Not classified by income
2017,69,10024,40.71,Not classified by income
2017,69,10045,20.03,Low income
2017,69,10046,25.43,Lower-middle income
2017,69,10047,30.700000000000003,Upper-middle income
2017,69,10048,0.07,High income
2017,69,10049,0.03,Not classified by income
2017,70,10024,18.04,Not classified by income
2017,70,10045,1.83,Low income
2017,70,10046,0.87,Lower-middle income
2017,70,10047,3.01,Upper-middle income
2017,70,10048,0.39,High income
2017,72,10024,15.56,Not classified by income
2017,72,10045,10.75,Low income
2017,72,10046,14.49,Lower-middle income
2017,72,10047,21.32,Upper-middle income
2017,72,10048,0.09,High income
2017,72,10049,0.01,Not classified by income
2017,75,10024,26.03,Not classified by income
2017,75,10045,21.97,Low income
2017,75,10046,43.900000000000006,Lower-middle income
2017,75,10047,48.84,Upper-middle income
2017,75,10048,0.09999999999999999,High income
2017,75,10049,0.05,Not classified by income
2017,76,10024,167.61,Not classified by income
2017,76,10045,98.83,Low income
2017,76,10046,185.22,Lower-middle income
2017,76,10047,197.93,Upper-middle income
2017,76,10048,0.38,High income
2017,76,10049,0.17,Not classified by income
2017,77,10024,37.71,Not classified by income
2017,77,10045,36.769999999999996,Low income
2017,77,10046,50.0,Lower-middle income
2017,77,10047,94.75999999999999,Upper-middle income
2017,77,10048,0.25,High income
2017,77,10049,0.06,Not classified by income
2017,82,10024,17.08,Not classified by income
2017,82,10045,6.0,Low income
2017,82,10046,8.99,Lower-middle income
2017,82,10047,9.42,Upper-middle income
2017,82,10048,0.03,High income
2017,82,10049,0.0,Not classified by income
2017,83,10024,7.2,Not classified by income
2017,83,10045,5.38,Low income
2017,83,10046,7.279999999999999,Lower-middle income
2017,83,10047,10.68,Upper-middle income
2017,83,10048,0.05,High income
2017,83,10049,0.0,Not classified by income
2017,84,10024,20.53,Not classified by income
2017,84,10045,9.14,Low income
2017,84,10046,13.25,Lower-middle income
2017,84,10047,16.240000000000002,Upper-middle income
2017,84,10048,0.06,High income
2017,84,10049,0.01,Not classified by income
2017,87,10024,221.97,Not classified by income
2017,87,10045,136.2,Low income
2017,87,10046,253.97000000000003,Lower-middle income
2017,87,10047,522.26,Upper-middle income
2017,87,10048,1.55,High income
2017,87,10049,0.11,Not classified by income
2017,104,10024,33.29,Not classified by income
2017,104,10045,-3.82,Low income
2017,104,10046,-10.65,Lower-middle income
2017,104,10047,-1.92,Upper-middle income
2017,301,10024,1535.21,Not classified by income
2017,301,10045,1086.64,Low income
2017,301,10046,1205.85,Lower-middle income
2017,301,10047,407.87,Upper-middle income
2017,301,10048,4.9,High income
2017,301,10049,2.28,Not classified by income
2017,302,10024,11806.529999999999,Not classified by income
2017,302,10045,9159.45,Low income
2017,302,10046,9462.33,Lower-middle income
2017,302,10047,4116.0,Upper-middle income
2017,302,10048,42.989999999999995,High income
2017,302,10049,17.240000000000002,Not classified by income
2017,546,10024,123.04,Not classified by income
2017,546,10045,69.04,Low income
2017,546,10046,89.07,Lower-middle income
2017,546,10047,105.55,Upper-middle income
2017,546,10048,1.13,High income
2017,546,10049,0.31,Not classified by income
2017,552,10024,1.76,Not classified by income
2017,552,10045,97.98,Low income
2017,552,10046,257.28,Lower-middle income
2017,552,10047,194.39,Upper-middle income
2017,552,10048,-0.72,High income
2017,566,10024,235.10000000000002,Not classified by income
2017,566,10045,533.47,Low income
2017,566,10046,941.2800000000001,Lower-middle income
2017,566,10047,188.07,Upper-middle income
2017,566,10048,-1.15,High income
2017,566,10049,0.01,Not classified by income
2017,576,10024,213.61,Not classified by income
2017,576,10045,1169.46,Low income
2017,576,10046,781.8,Lower-middle income
2017,576,10047,1776.73,Upper-middle income
2017,576,10048,13.46,High income
2017,576,10049,0.15,Not classified by income
2017,611,10024,9.34,Not classified by income
2017,611,10045,0.51,Low income
2017,611,10046,2.96,Lower-middle income
2017,611,10047,5.84,Upper-middle income
2017,611,10048,0.04,High income
2017,611,10049,0.0,Not classified by income
2017,613,10024,24.37,Not classified by income
2017,613,10045,4.22,Low income
2017,613,10046,3.3499999999999996,Lower-middle income
2017,613,10047,1.34,Upper-middle income
2017,613,10048,0.15000000000000002,High income
2017,613,10049,0.01,Not classified by income
2017,701,10024,3156.0099999999998,Not classified by income
2017,701,10045,1883.35,Low income
2017,701,10046,6824.400000000001,Lower-middle income
2017,701,10047,-491.37,Upper-middle income
2017,701,10048,52.03,High income
2017,701,10049,5.220000000000001,Not classified by income
2017,732,10024,299.64,Not classified by income
2017,732,10045,7.87,Low income
2017,732,10046,4.18,Lower-middle income
2017,732,10047,12.92,Upper-middle income
2017,732,10048,1.67,High income
2017,742,10024,362.28999999999996,Not classified by income
2017,742,10045,366.52,Low income
2017,742,10046,1159.6100000000001,Lower-middle income
2017,742,10047,161.38000000000002,Upper-middle income
2017,742,10048,2.37,High income
2017,742,10049,0.25,Not classified by income
2017,764,10024,22.98,Not classified by income
2017,764,10045,5.49,Low income
2017,764,10046,69.72,Lower-middle income
2017,764,10047,32.04,Upper-middle income
2017,764,10048,0.61,High income
2017,764,10049,0.02,Not classified by income
2017,801,10024,789.14,Not classified by income
2017,801,10045,266.58000000000004,Low income
2017,801,10046,1608.79,Lower-middle income
2017,801,10047,181.35999999999999,Upper-middle income
2017,801,10048,25.75,High income
2017,801,10049,5.880000000000001,Not classified by income
2017,811,10024,68.07,Not classified by income
2017,811,10045,59.93,Low income
2017,811,10046,145.5,Lower-middle income
2017,811,10047,159.55,Upper-middle income
2017,811,10048,2.82,High income
2017,811,10049,5.9,Not classified by income
2017,820,10024,149.82999999999998,Not classified by income
2017,820,10045,35.78,Low income
2017,820,10046,170.01,Lower-middle income
2017,820,10047,43.39,Upper-middle income
2017,820,10048,2.8,High income
2017,820,10049,29.77,Not classified by income
2017,905,10024,81.72,Not classified by income
2017,905,10045,4533.93,Low income
2017,905,10046,5762.93,Lower-middle income
2017,905,10047,-865.6,Upper-middle income
2017,906,10046,4.86,Lower-middle income
2017,906,10047,0.03,Upper-middle income
2017,906,10048,-0.64,High income
2017,906,10049,0.71,Not classified by income
2017,909,10024,47.03,Not classified by income
2017,909,10046,980.63,Lower-middle income
2017,909,10047,46.12,Upper-middle income
2017,909,10048,8.7,High income
2017,909,10049,0.64,Not classified by income
2017,913,10024,1.89,Not classified by income
2017,913,10045,95.42,Low income
2017,913,10046,18.73,Lower-middle income
2017,913,10047,3.22,Upper-middle income
2017,913,10048,0.59,High income
2017,914,10024,518.91,Not classified by income
2017,914,10045,1033.17,Low income
2017,914,10046,881.44,Lower-middle income
2017,914,10047,-5.65,Upper-middle income
2017,914,10048,-0.6,High income
2017,915,10024,68.27,Not classified by income
2017,915,10045,183.11,Low income
2017,915,10046,777.42,Lower-middle income
2017,915,10047,73.91,Upper-middle income
2017,915,10048,5.3,High income
2017,915,10049,-2.32,Not classified by income
2017,918,10024,3296.66,Not classified by income
2017,918,10045,3840.1000000000004,Low income
2017,918,10046,4823.63,Lower-middle income
2017,918,10047,4425.4800000000005,Upper-middle income
2017,918,10048,12.66,High income
2017,918,10049,6.12,Not classified by income
2017,921,10024,8.05,Not classified by income
2017,921,10045,42.1,Low income
2017,921,10046,-124.36,Lower-middle income
2017,921,10047,79.84,Upper-middle income
2017,923,10045,36.57,Low income
2017,923,10046,13.26,Lower-middle income
